date,reserve_stress,lending_stress,lending_to_reserve_stress,rate_stress,reserve_drawdown_stress,lending_surge_stress,warning_index,warning_score,reserve_pct_change_4w,reserve_pct_change_8w,crisis_lending_pct_change_4w,crisis_lending_pct_change_8w,reserve_ratio_pct_change_4w,reserve_ratio_pct_change_8w,lending_to_reserve_pct_change_4w,lending_to_reserve_pct_change_8w,bank_rate_change_4w,bank_rate_change_8w,reserve_ratio_gap_52w,crisis_lending_gap_52w,lending_to_reserve_gap_52w
1869-03-10,0.7046340464628984,0.5910669664832514,-0.0654963841725125,-0.5864340033939368,-0.03296151302251715,0.21429314469988592,0.13751704284284486,53.57985837922895,-0.021718851650803006,0.03944494569419432,0.4026676279740451,0.21429314469988592,-0.12738180146165934,0.03296151302251715,0.43380829768720397,0.16821304459652642,0.0,0.0,-0.06256804307489683,2.7233269230769235,0.38369794864733353
1869-03-17,0.5688161872319277,0.4871760408371805,-0.12450399402933517,-0.5861262667835354,-0.03530195136922121,0.35779816513761475,0.11130969683743853,52.594339622641506,0.007867779585471135,0.06928366686746656,0.30200254659104075,0.35779816513761475,-0.09527963604444256,0.03530195136922121,0.29183864487318467,0.2698203547009834,0.0,0.0,-0.04308353067973081,2.2368461538461535,0.2709531237097732
1869-03-24,0.5790211117929606,0.49888652201245554,-0.10318365675208324,-0.5858190142238415,0.042907036476090954,0.38800835483474616,0.13663672569005475,53.57423409269442,-0.03600012791221019,-0.020600575082456163,0.4030054644808745,0.38800835483474616,-0.11615175795526,-0.042907036476090954,0.45540005253559324,0.41720356324653096,0.0,0.0,-0.042422157454000464,2.242576923076925,0.30012716542857465
1869-03-31,1.038832582067234,1.1019548614727817,0.13779250232886422,-0.5855122444470411,0.1868184756381862,0.5595696489241224,0.4065759709973579,67.18995290423861,-0.05211531755122367,-0.075134513956581,0.3475878265975145,0.5595696489241224,-0.13826262520171173,-0.1868184756381862,0.4216790834895028,0.6862664597810566,0.0,0.0,-0.09921880238152214,4.715250000000001,0.7131306277982473
1869-04-07,1.0615396773180346,0.5077407720306061,0.04400998128222514,-0.03007158148258979,0.22759209216040555,0.36241288151886564,0.36220397047125785,65.33333333333333,-0.16292390224671371,-0.18110423383425034,-0.02869870641651695,0.36241288151886564,-0.11483864405601585,-0.22759209216040555,0.16035005203285246,0.6637195328264827,1.0,1.0,-0.10055648261343614,2.2947307692307692,0.544250205779266
1869-04-14,0.9448109411279307,0.032109772816339005,-0.08660950064379466,-0.030059867621402746,0.20030360309016426,0.0868156036578307,0.1912284254045112,57.13166144200626,-0.21325352198416891,-0.20706357410549459,-0.16527382645803712,0.0868156036578307,-0.11608445131768996,-0.20030360309016426,0.06098495114606206,0.370621361519371,1.0,1.0,-0.08400233280163738,0.3417884615384601,0.31048868170514776
1869-04-21,0.8953896404668044,-0.03549235379049074,-0.12230801478938057,-0.030048167438354114,0.20296889040963262,0.13164431197218085,0.17369238447173205,55.599060297572436,-0.1689902760724047,-0.1989067324300886,-0.19341418075595296,0.13164431197218085,-0.0982262885464652,-0.20296889040963262,-0.02939063645141704,0.4126249187001465,1.0,1.0,-0.07590476378593852,0.06094230769230791,0.24220311083257684
1869-04-28,0.7698844498154112,-0.12628402512702666,-0.15461818649014109,-0.03003648090684475,0.05608040204405218,-0.14473040414913385,0.061715959197719494,50.0,-0.05285879659851489,-0.10221936117963137,-0.36533294604603883,-0.14473040414913385,0.09536806173330503,-0.05608040204405218,-0.32991295102074525,-0.04735125834898757,1.0,1.0,-0.058151984041820814,-0.3211923076923071,0.17951397512341594
1869-05-05,0.9817247224830113,0.1560542871947926,0.005068603749811752,-0.03002480800034835,0.09012656998530122,-0.15223164567806058,0.17511962162241798,55.98123534010946,-0.08175346848743958,-0.2313577766259759,-0.12718292467807357,-0.15223164567806058,0.02791815741250958,-0.09012656998530122,-0.049474138623536446,0.10294273270675136,0.0,1.0,-0.08355112680934718,0.8330192307692315,0.4506222450431545
1869-05-12,1.1138846138381364,0.6230686569982584,0.10926504164945004,0.24809430106171618,0.16872638547391994,0.049786628733996974,0.3854709379592463,66.25,-0.029009366759987554,-0.23607653911205861,0.25764192139737996,0.049786628733996974,-0.05955538878652544,-0.16872638547391994,0.2952152969806374,0.37420393859063394,0.5,1.5,-0.09899887427456344,2.742807692307691,0.6230580372414268
1869-05-19,0.9063848861675733,0.4294564684322504,0.0016977626419054366,0.24799219651009066,0.10246645283886802,-0.024785341241037373,0.27720207089160837,61.28024980483997,0.009467599739329424,-0.16112260862676753,0.2090649692712907,-0.024785341241037373,-0.004702026948166682,-0.10246645283886802,0.19772538473102297,0.16252347337976003,0.5,1.5,-0.0710165888269732,1.9154807692307703,0.42527316063188136
